年月,港口別,總計,進港,出港,進口實櫃,進口空櫃,出口實櫃,出口空櫃,轉口實櫃,轉口空櫃,國內貨櫃實櫃,國內貨櫃空櫃
202202,臺北港,131227.5,66458.75,64768.75,37169.5,10235.75,36648.25,9079,37640,0,455,0
202202,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202202,安平港,148,56,92,0,0,20,0,78,50,0,0
202203,國際商港,1324927.75,671539.5,653388.25,346091.5,108449.5,358741.75,83895.25,418608.75,1394,4985,2762
202203,基隆港,139876.25,75447.75,64428.5,71753.5,2185.25,36902.75,26325.75,2415,287,7,0
202203,臺中港,170239.25,83636.25,86603,53048.5,27463.75,77842,5627,4781,0,992,485
202203,高雄港,861825.25,436845.75,424979.5,176598.75,65127.25,198891.25,36187.75,378338.25,1107,3298,2277
202203,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202203,臺北港,152740,75461.75,77278.25,44652.75,13655.25,45038.75,15754.75,32950.5,0,688,0
202203,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202203,安平港,247,148,99,38,18,67,0,124,0,0,0
202204,國際商港,1260426.5,634443.25,625983.25,320441,100508.25,332421.5,84093.5,414318.25,1003,4979,2662
202204,基隆港,133490.75,69698.5,63792.25,67096.5,1714,36022.25,26891,1762,0,5,0
202204,臺中港,155956.5,80202,75754.5,53280.25,23280.75,67266.5,5438,4763,12,1219,697
202204,高雄港,808255,405750,402505,157083.5,60776,180001.5,38821.5,365639.5,971,2997,1965
202204,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202204,臺北港,162638.25,78768.75,83869.5,42980.75,14737.5,49129.25,12943,42089.75,0,758,0
202204,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202204,安平港,86,24,62,0,0,2,0,64,20,0,0
202205,國際商港,1257838.25,625182,632656.25,325455.5,98798,337823.25,91066.75,397089.75,586,4639,2380
202205,基隆港,139913.25,74173.75,65739.5,70471,2219.75,35401.5,29141,2639,36,5,0
202205,臺中港,161077.75,77375.75,83702,54164.5,20749.25,74857.5,6196.5,3732,0,996,382
202205,高雄港,796433.5,394668.5,401765,155981.25,61946.25,178285.75,40754,353936.25,550,2984,1996
202205,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202205,臺北港,160254.75,78917,81337.75,44835.75,13864.75,49242.5,14975.25,36682.5,0,654,0
202205,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202205,安平港,159,47,112,3,18,36,0,100,0,0,2
202206,國際商港,1321133.25,667976.25,653157,350359.25,98505,336214,95360.5,432565.5,600,5031,2498
202206,基隆港,147384.5,77762.75,69621.75,73772,1932.75,35523.5,32286.25,3600,270,0,0
202206,臺中港,154846.5,78872,75974.5,55075,20620,66947.5,5842,4760,0,1194,408
202206,高雄港,871635.25,437139.5,434495.75,176899.5,62736,189774.5,44895.25,391649,330,3265,2086
202206,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202206,臺北港,147170,74165,73005,44612.75,13181.25,43968.5,12337,32498.5,0,572,0
202206,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202206,安平港,97,37,60,0,35,0,0,58,0,0,4
202207,國際商港,1307538,642421.5,665116.5,345495,86617.5,340224.25,113468,412580.25,900,5307,2946
202207,基隆港,152507.25,79266.75,73240.5,75493,2267.75,34966.5,36845,2918,17,0,0
202207,臺中港,153511.75,72982.25,80529.5,55752.25,13436,69104.75,7587.75,5891,4,1182,554
202207,高雄港,844323.25,414479.25,429844,168551.25,60009,191715.75,50206,367278.25,855,3317,2391
202207,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202207,臺北港,157040.75,75612.25,81428.5,45696.5,10876.75,44395.25,18829.25,36437,0,806,0
202207,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202207,安平港,155,81,74,2,28,42,0,56,24,2,1
202208,國際商港,1241056.25,610391.75,630664.5,312783.25,96103.25,306379.25,107095,409422.5,893,5676,2704
202208,基隆港,140352,72164.25,68187.75,68390.75,2011.5,33010.75,33599,3206,92,42,0
202208,臺中港,148348.75,68636,79712.75,47516.75,17401.25,69192.5,6767.25,6024,1,1078,368
202208,高雄港,801205.75,393745,407460.75,153948.75,59343.25,165498.75,46612,368880,800,3787,2336
202208,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202208,臺北港,150871.75,75710.5,75161.25,42927,17291.25,38641.25,20116.75,31126.5,0,769,0
202208,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202208,安平港,278,136,142,0,56,36,0,186,0,0,0
202209,國際商港,1111582.5,551004.5,560578,279944,91257.5,285261.25,86437.25,359987.5,995,5022,2678
202209,基隆港,122447.25,67187,55260.25,64792.25,1427.75,28602,25544.25,1987,74,20,0
202209,臺中港,130283.25,63735,66548.25,41144.25,20632.75,58749,5611.25,2959,30,886,271
202209,高雄港,724665,353259,371406,135616.75,55036,160924.5,38804.5,327517.25,891,3468,2407
202209,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202209,臺北港,133943,66699.5,67243.5,38390.75,14037,36949.75,16477.25,27440.25,0,648,0
202209,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202209,安平港,244,124,120,0,124,36,0,84,0,0,0
202210,國際商港,1132099,567705.75,564393.25,282118,96180.25,296736.75,79681.25,368906.75,598,5229,2649
202210,基隆港,125854.5,65628.75,60225.75,63202.25,1080.5,30921.75,27479,2982,171,18,0
202210,臺中港,128799,61584,67215,38972.5,20816.5,61515.25,4258.75,1606,2,1116,512
202210,高雄港,734644.25,371768.5,362875.75,140283.75,61404,163750,31343,331990.5,425,3311,2137
202210,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202210,臺北港,142709.25,68684.5,74024.75,39659.5,12839.25,40513.75,16600.5,32312.25,0,784,0
202210,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202210,安平港,92,40,52,0,40,36,0,16,0,0,0
202211,國際商港,1190576.25,603552.75,587023.5,297881.75,100990.25,297785.5,90471.75,393541,1280,5842,2784
202211,基隆港,136038.25,74237.25,61801,69872.25,1749,30787,28885,4457,260,28,0
202211,臺中港,149183.25,72830.25,76353,46385.75,22895.5,68253,4560,5215,42,1310,522
202211,高雄港,748404.75,376959.5,371445.25,137063,62508.25,156052.75,39873.75,346004,958,3683,2262
202211,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202211,臺北港,156721,79467.75,77253.25,44560.75,13801.5,42652.75,17153,37732,0,821,0
202211,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202211,安平港,229,58,171,0,36,40,0,133,20,0,0
202212,國際商港,1183048.25,603239.5,579808.75,321993.75,82950.75,289079.5,93558,385475.25,382,6682,2927
202212,基隆港,137412,73038.25,64373.75,68834.25,1889,30879,31149.75,4430,206,24,0
202212,臺中港,141711,71283,70428,51196.25,17745.75,62822.5,4957.5,2987,0,1483,519
202212,高雄港,756448.25,384205.25,372243,157932.25,52565,154892.5,43438,340843.5,156,4213,2408
202212,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202212,臺北港,147100,74622,72478,44031,10686,40413.5,14012.75,36994.75,0,962,0
202212,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202212,安平港,377,91,286,0,65,72,0,220,20,0,0
202301,國際商港,1054317.25,511873,542444.25,253163.75,85494.5,261668,93393.75,354376.25,410,3992,1819
202301,基隆港,107162,54862.75,52299.25,51319.75,1831,23719.75,26203.5,3850,222,16,0
202301,臺中港,114339.5,56900.25,57439.25,40912,14858.25,48944.5,7174.75,1407,0,742,301
202301,高雄港,691458,333059.75,358398.25,125437.25,54910.75,150450.5,42022.25,314278.25,188,2653,1518
202301,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202301,臺北港,141083.75,66930.25,74153.5,35494.75,13812.5,38481.25,17993.25,34721,0,581,0
202301,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202301,安平港,274,120,154,0,82,72,0,120,0,0,0
202302,國際商港,1028129.5,504176,523953.5,259151.25,80861.5,273784.5,74248.25,332383,523,4914,2264
202302,基隆港,109589,58672.25,50916.75,54245.25,1802,28042.5,19314.25,6123,40,22,0
202302,臺中港,128235.5,57129.75,71105.75,39357.5,16030.25,62939,5911.75,2253,0,1328,416
202302,高雄港,648735,320080,328655,130353.75,50089,144048,34561.25,284477,483,2875,1848
202302,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202302,臺北港,141450,68234,73216,35194.75,12880.25,38724,14461,39501,0,689,0
202302,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202302,安平港,120,60,60,0,60,31,0,29,0,0,0
202303,國際商港,1201004.75,616102.5,584902.25,323923.25,89714.25,300496,84561.75,392139.5,333,6304,3533
202303,基隆港,135834,73736.75,62097.25,69234.75,2446,30003.75,29881.5,4221,17,30,0
202303,臺中港,140377,73288.5,67088.5,53569,17410.5,60891,4049.5,2225,10,1598,624
202303,高雄港,771609.5,390330,381279.5,156585.25,57667.5,166963.25,37980.5,345292,276,3936,2909
202303,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202303,臺北港,152864.25,78586.25,74278,44534.25,12071.25,42566,12650.25,40302.5,0,740,0
202303,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202303,安平港,320,161,159,0,119,72,0,99,30,0,0
202304,國際商港,1122568.5,572604,549964.5,309124.5,77842.5,285267.25,80104.25,361162,872,5276,2920
202304,基隆港,130960.5,70189.5,60771,66124,1658.5,30806.75,27560.25,4671,118,22,0
202304,臺中港,130457,65910.5,64546.5,51244,12881.5,56600.5,5972,1864,0,1367,528
202304,高雄港,710605.75,361066,349539.75,150223.5,52099.25,153426.5,34437,314230.5,754,3131,2304
202304,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202304,臺北港,150253.25,75270,74983.25,41533,11035.25,44325.5,12135,40380.5,0,756,88
202304,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202304,安平港,292,168,124,0,168,108,0,16,0,0,0
202305,國際商港,"1,210,375.50","604,522.75","605,852.75","319,029.75","81,731.25","310,892.50","89,889.00","399,252.00",463,"6,110.00","3,008.00"
202305,基隆港,"134,147.75","67,616.75","66,531.00","62,586.75","1,321.00","33,828.00","29,181.00","7,197.00",20,14,0
202305,臺中港,"134,139.25","66,852.00","67,287.25","49,339.25","15,254.75","59,041.75","6,088.50","2,217.00",27,"1,519.00",652
202305,高雄港,"788,224.75","391,405.25","396,819.50","160,278.75","54,166.00","173,596.50","41,211.25","352,428.25",416,"3,772.00","2,356.00"
202305,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202305,臺北港,"153,685.75","78,536.75","75,149.00","46,825.00","10,877.50","44,426.25","13,408.25","37,343.75",0,805,0
202305,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202305,安平港,178,112,66,0,112,0,0,66,0,0,0
202306,國際商港,"1,112,138.50","551,327.00","560,811.50","297,393.25","67,233.75","279,174.50","86,030.75","373,820.25",170,"5,523.00","2,793.00"
202306,基隆港,"124,470.50","67,114.75","57,355.75","62,863.25","2,110.50","28,151.75","26,967.00","4,324.00",44,10,0
202306,臺中港,"130,717.75","64,813.75","65,904.00","51,524.00","11,424.75","57,249.75","6,837.25","1,645.00",30,"1,408.00",599
202306,高雄港,"723,943.75","354,163.75","369,780.00","142,234.75","45,912.50","156,355.25","39,064.25","334,715.00",96,"3,372.00","2,194.00"
202306,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202306,臺北港,"132,827.50","65,126.75","67,700.75","40,771.25","7,714.00","37,346.75","13,162.25","33,100.25",0,733,0
202306,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202306,安平港,179,108,71,0,72,71,0,36,0,0,0
